EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F1,FD,00,FD,FD,00,FD,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F1,FD,00,FD,FD,00,FD,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FD,FD,00,FD,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
EA,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F1,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F1,00,F0,FD,00,FD,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
E9,00,4F,F6,00,54,F5,00,54,E9,00,4F,00,00,F0,00,00,FE,00,00,FD,00,00,F0,1B,ED,3C,1B,FA,3F,24,F9,3F,1B,ED,3C,F0,00,F0,FD,00,FC,FD,00,FC,F0,00,F0
00,00,F0,00,00,FD,00,00,FC,00,00,F0,00,00,F0,00,00,FE,00,00,FD,00,00,F0,00,00,EF,00,00,FC,00,00,FB,00,00,EF,00,00,F0,00,00,FC,00,00,FC,00,00,F0
00,00,F0,00,00,FD,00,00,FC,00,00,F0,00,00,F0,00,00,FE,00,00,FD,00,00,F0,00,00,EF,00,00,FC,00,00,FB,00,00,EF,00,00,F0,00,00,FC,00,00,FC,00,00,F0
